Electricity
ElectricityByUtility (1),Utility Name,Year,Ag & Water Pump,Commercial Building,Commercial Other,Industry,Mining & Construction,Residential,Streetlight,Total Usage,CA Electric Utility Retail Price ($/kWh),NorCal or Socal,CA Avg Temp (F)
Self Generator,Self Generation in the NCNC planning area,2019,19.113347,164.191869,84.690770,55.697687,0.036603,355.178694,0.000000,678.908970,0.168,,58.4
Self Generator,Self Generation in the OTHER planning area,2019,7.796382,4.189110,0.024785,23.215542,0.000000,9.030957,0.000000,44.256776,0.168,,58.4
Self Generator,Self Generation in the PGE planning area,2019,727.323292,2703.010401,367.640822,4301.235236,2930.598183,4184.786366,0.000000,15214.594300,0.168,,58.4
Self Generator,Self Generation in the SCE planning area,2019,246.702011,2059.959879,517.558553,3060.288284,966.921411,3270.193302,0.000000,10121.623440,0.168,,58.4
Self Generator,Self Generation in the SDGE planning area,2019,25.900449,902.638137,151.073627,106.719570,0.192988,1576.947340,0.000000,2763.472111,0.168,,58.4
Publicly owned utility,"Shasta Lake, City of",2019,0.000000,10.015089,0.000000,145.304373,0.000000,38.698007,0.268674,194.286143,0.168,NorCal,58.4
Publicly owned utility,Silicon Valley Power,2019,0.083601,2437.064303,43.797109,821.661590,35.633730,234.487717,3.000000,3575.728050,0.168,NorCal,58.4
Investor owned utility,Southern California Edison Company,2019,2811.563777,30659.356791,4450.139668,13196.895083,2378.877902,28985.238610,452.597360,82934.669191,0.168,SoCal,58.4
Rural electric cooperative,Surprise Valley Electrical Corporation,2019,45.750442,5.407703,1.598065,0.023307,0.605914,36.484026,0.044114,89.913571,0.168,NorCal,58.4
Publicly owned utility,Truckee-Donner Public Utility District,2019,6.908102,63.913652,0.536861,0.000000,0.000000,85.355721,0.062139,156.776475,0.168,NorCal,58.4
Joint utility agency,Tuolumne County Public Power Agency,2019,0.000000,18.891243,6.475007,0.000000,0.129680,0.000000,0.000000,25.495930,0.168,NorCal,58.4
Publicly owned utility,Turlock Irrigation District,2019,270.871852,485.812079,112.039706,461.337585,9.983353,745.511815,8.730834,2094.287224,0.168,NorCal,58.4
Publicly owned utility,"Ukiah, City of",2019,3.298938,56.036876,2.936824,1.060081,0.437703,42.074065,0.000000,105.844487,0.168,NorCal,58.4
Western Area Power Agency,USBR WAPA Central Valley Project,2019,767.137000,741.156000,984.519000,0.000000,204.393000,0.000000,0.000000,2697.205000,0.168,Both,58.4
Rural electric cooperative,Valley Electric Association,2019,8.347351,0.001458,0.002467,0.000000,0.000000,0.097162,0.000000,8.448438,0.168,Both,58.4
Publicly owned utility,"Vernon, City of",2019,4.022003,271.108116,22.879861,768.728326,0.231218,0.320121,1.443913,1068.733558,0.168,SoCal,58.4
Publicly owned utility,Victorville Municipal,2019,0.000000,9.682490,9.029492,73.560763,0.000000,0.000000,0.057204,92.329949,0.168,SoCal,58.4
Publicly owned utility,Alameda Municipal Power,2020,0.380331,158.715423,9.115653,22.617120,5.824225,138.383732,1.687032,336.723516,0.179,NorCal,60.5
Publicly owned utility,"Anaheim, City of",2020,17.776631,965.905976,60.255428,348.707003,59.743593,632.860279,0.645680,2085.894590,0.179,SoCal,60.5
Rural electric cooperative,"Anza Electric Cooperative, Inc.",2020,1.102833,15.362851,1.993463,0.000000,0.128976,57.227901,0.029022,75.845046,0.179,SoCal,60.5
Publicly owned utility,Azusa Light and Water,2020,2.144534,73.550681,21.040460,42.833374,6.192489,98.564088,0.452950,244.778576,0.179,SoCal,60.5
Publicly owned utility,"Banning, City of",2020,10.174949,50.433548,3.787543,5.348510,0.084850,72.804755,1.682157,144.316312,0.179,SoCal,60.5
Investor owned utility,Bear Valley Electric Service,2020,0.298064,47.016068,0.000000,0.000000,0.000000,85.102904,0.191880,132.608916,0.179,SoCal,60.5
Publicly owned utility,Biggs Municipal Utilities,2020,0.000000,0.899920,0.000000,11.794728,0.000000,5.436888,0.000000,18.131536,0.179,NorCal,60.5
Publicly owned utility,Burbank Water and Power,2020,11.741814,507.834649,136.167667,37.299012,5.441399,287.641801,9.000000,995.126342,0.179,SoCal,60.5
Joint utility agency,Calaveras Public Power Agency,2020,8.059006,16.444710,5.966578,0.000000,0.000000,0.000000,0.000000,30.470294,0.179,NorCal,60.5
Publicly owned utility,Colton Public Utilities,2020,9.247308,149.164455,18.742551,52.663556,2.557653,114.725266,2.127191,349.227980,0.179,SoCal,60.5
Publicly owned utility,"Corona, City of",2020,10.761827,42.514596,26.296643,35.288432,12.453770,8.101095,0.174402,135.590765,0.179,SoCal,60.5
Publicly owned utility,Department of Water Resources,2020,4096.418863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4096.418863,0.179,Both,60.5
Publicly owned utility,Glendale Water & Power,2020,0.693323,495.402299,12.119444,48.346644,12.666291,404.362000,9.170000,982.760001,0.179,SoCal,60.5
Publicly owned utility,"Gridley, City of",2020,0.000000,12.701175,0.651674,1.386823,0.037555,17.222104,0.000000,31.999331,0.179,NorCal,60.5
Publicly owned utility,"Healdsburg, City of, Electric Department",2020,0.963332,31.156150,4.508088,7.225038,0.851976,29.205314,0.001990,73.911888,0.179,NorCal,60.5
Publicly owned utility,Imperial Irrigation District,2020,268.702530,979.972314,165.215180,153.172131,70.384502,1862.408733,11.967267,3511.822657,0.179,SoCal,60.5
Publicly owned utility,"Industry, City of",2020,0.874063,29.321433,4.133519,1.648827,0.008813,0.184723,0.000000,36.171378,0.179,SoCal,60.5
Publicly owned utility,Kirkwood Meadows Public Utility District,2020,0.000000,2.605001,0.783305,0.000000,0.000000,2.901910,0.000000,6.290216,0.179,NorCal,60.5
Publicly owned utility,Lassen Municipal Utility District,2020,8.944780,41.678898,0.000000,0.000000,0.000000,72.739815,0.449226,123.812719,0.179,NorCal,60.5
Publicly owned utility,Lathrop Irrigation District,2020,0.021620,1.609833,0.000000,0.000000,1.446375,13.090317,0.365496,16.533641,0.179,NorCal,60.5
Investor owned utility,Liberty Utilities,2020,9.521642,210.607067,32.475276,3.838606,1.469967,295.878990,0.010795,553.802343,0.179,SoCal,60.5
Publicly owned utility,Lodi Electric Utility,2020,3.146710,145.493342,11.248304,88.392958,12.290520,168.997366,0.021743,429.590943,0.179,NorCal,60.5
Publicly owned utility,"Lompoc, City of, Electric Division",2020,3.628944,38.038663,8.479453,11.045587,0.393955,61.280903,0.057771,122.925276,0.179,SoCal,60.5
Publicly owned utility,Los Angeles Department of Water and Power,2020,26.934313,9445.774490,870.386539,1611.066104,278.090991,8608.092103,94.564426,20934.908966,0.179,SoCal,60.5
Publicly owned utility,Merced Irrigation District,2020,12.685326,165.014806,2.878945,254.058768,1.809446,76.042079,1.082175,513.571545,0.179,NorCal,60.5
Publicly owned utility,Metropolitan Water District of Southern California,2020,1630.433486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1630.433486,0.179,SoCal,60.5
Publicly owned utility,Modesto Irrigation District,2020,132.642275,789.415819,39.878455,565.874211,60.051025,990.162038,7.146135,2585.169958,0.179,NorCal,60.5
Publicly owned utility,Moreno Valley Utilities,2020,0.488126,126.093658,10.650880,16.280943,0.150206,49.205318,1.135042,204.004173,0.179,SoCal,60.5
Publicly owned utility,"Needles, City of",2020,6.053315,22.867045,3.657025,0.023976,0.185137,5.687254,22.986379,61.460131,0.179,SoCal,60.5
Investor owned utility,Pacific Gas and Electric Company,2020,6637.587696,26246.780819,3948.564368,9814.344473,1747.635094,29833.539744,290.382948,78518.835142,0.179,NorCal,60.5
Investor owned utility,PacifiCorp,2020,121.011796,181.318828,19.002413,56.166878,5.785501,376.466228,2.473745,762.225389,0.179,NorCal,60.5
Publicly owned utility,"Palo Alto, City of, Utilities Department",2020,1.852347,522.231292,19.738304,118.684706,7.308635,155.635547,0.000000,825.450831,0.179,NorCal,60.5
Publicly owned utility,Pasadena Water and Power,2020,15.845260,592.700892,26.899814,17.735233,4.451988,319.436548,12.273249,989.342984,0.179,SoCal,60.5
Publicly owned utility,"Pittsburg, City of (dba Island Energy on Mare Island)",2020,0.001056,8.559577,1.783107,10.787909,0.464288,2.248008,0.328257,24.172202,0.179,NorCal,60.5
Rural electric cooperative,Plumas-Sierra Rural Electric Cooperative,2020,18.140146,51.384822,17.919533,0.711756,0.776911,60.993312,0.028117,149.954597,0.179,NorCal,60.5
Publicly owned utility,Port of Oakland,2020,0.000000,18.146982,37.780926,0.073669,0.000000,0.000000,0.000000,56.001577,0.179,NorCal,60.5
Publicly owned utility,Port of Stockton,2020,0.000000,7.785075,3.758622,5.290128,0.424383,0.000000,0.000000,17.258208,0.179,NorCal,60.5
Publicly owned utility,Power Enterprise of the San Francisco Public Utilities Commission,2020,43.254378,327.441414,431.531196,4.074949,7.951903,19.035587,11.970212,845.259639,0.179,NorCal,60.5
Publicly owned utility,Rancho Cucamonga Municipal Utility,2020,0.030614,59.371516,0.708725,5.615397,1.465435,4.496217,1.360349,73.048253,0.179,SoCal,60.5
Publicly owned utility,Redding Electric Utility,2020,19.907202,293.516543,27.332572,8.166916,3.541767,354.987000,0.000000,707.452000,0.179,NorCal,60.5
Publicly owned utility,"Riverside, City of",2020,28.292726,959.788668,48.115336,284.864518,14.388875,792.706776,16.518233,2144.675132,0.179,SoCal,60.5
Publicly owned utility,Roseville Electric,2020,0.727620,479.777995,52.429550,100.465381,18.577660,496.829804,1.310273,1150.118283,0.179,NorCal,60.5
Publicly owned utility,Sacramento Municipal Utility District,2020,277.202003,3909.696542,436.697154,745.388650,139.418563,4879.816626,54.644343,10442.863881,0.179,NorCal,60.5
Investor owned utility,San Diego Gas and Electric Company,2020,349.037497,7150.230020,1803.298425,1350.912389,359.971049,6350.461760,80.854677,17444.765817,0.179,SoCal,60.5
Self Generator,Self Generation in the BUGL planning area,2020,0.000000,28.795373,0.392710,0.000000,0.000000,29.818930,0.000000,59.007013,0.179,,60.5
Self Generator,Self Generation in the IID planning area,2020,18.755389,68.433429,6.429858,2.397514,9.629046,61.165548,0.000000,166.810784,0.179,,60.5
Self Generator,Self Generation in the LADWP planning area,2020,0.000000,447.418438,3.477471,882.154950,1.608340,463.816924,0.000000,1798.476123,0.179,,60.5
Self Generator,Self Generation in the NCNC planning area,2020,22.724131,187.758983,82.909641,55.894740,0.036420,414.414023,0.000000,763.737938,0.179,,60.5
Self Generator,Self Generation in the OTHER planning area,2020,8.453344,5.427099,0.074489,27.314449,0.000000,11.021318,0.000000,52.290699,0.179,,60.5
Self Generator,Self Generation in the PGE planning area,2020,842.371804,2930.915630,414.196490,3209.720935,2461.892304,4933.153757,0.000000,14792.250920,0.179,,60.5
Self Generator,Self Generation in the SCE planning area,2020,235.480659,2166.731996,520.410524,2985.800900,899.808597,3787.867949,0.000000,10596.100625,0.179,,60.5
Self Generator,Self Generation in the SDGE planning area,2020,29.454643,914.173229,148.970383,113.186954,0.195489,1885.070318,0.000000,3091.051016,0.179,,60.5
Publicly owned utility,"Shasta Lake, City of",2020,0.000000,11.549346,0.000000,155.319968,0.000000,41.684138,0.268893,208.822345,0.179,NorCal,60.5
Publicly owned utility,Silicon Valley Power,2020,0.095615,2547.243723,44.246832,816.725934,46.500311,264.731493,3.000000,3722.543908,0.179,NorCal,60.5
Investor owned utility,Southern California Edison Company,2020,3111.609105,28799.603173,4449.414158,12449.531667,1821.877627,32475.077480,425.517410,83532.630620,0.179,SoCal,60.5
Rural electric cooperative,Surprise Valley Electrical Corporation,2020,67.794800,5.364976,1.568954,0.013910,0.531878,36.678418,0.044070,111.997006,0.179,NorCal,60.5
Publicly owned utility,Truckee-Donner Public Utility District,2020,7.251801,61.616385,0.517062,0.000000,0.000000,89.748580,0.062139,159.195967,0.179,NorCal,60.5
Joint utility agency,Tuolumne County Public Power Agency,2020,0.000000,24.431754,6.526794,0.000000,0.110480,0.000000,0.000000,31.069028,0.179,NorCal,60.5
Publicly owned utility,Turlock Irrigation District,2020,301.863767,470.801333,119.413152,477.925312,13.793435,821.010000,8.625000,2213.431999,0.179,NorCal,60.5
Publicly owned utility,"Ukiah, City of",2020,3.111408,61.595125,2.840833,2.880693,0.116606,39.144221,0.000000,109.688886,0.179,NorCal,60.5
Western Area Power Agency,USBR WAPA Central Valley Project,2020,647.627000,672.345000,838.281000,0.000000,94.710000,0.000000,0.000000,2252.963000,0.179,Both,60.5
Rural electric cooperative,Valley Electric Association,2020,9.610940,0.002999,0.001241,0.000000,0.000000,0.104645,0.000000,9.719825,0.179,Both,60.5
Publicly owned utility,"Vernon, City of",2020,3.028543,286.868410,23.727001,804.076736,0.425498,0.402950,1.500302,1120.029440,0.179,SoCal,60.5
Publicly owned utility,Victorville Municipal,2020,0.000000,9.494128,9.369717,83.544686,0.000000,0.000000,0.056254,102.464785,0.179,SoCal,60.5
Publicly owned utility,Alameda Municipal Power,2021,0.419173,163.314457,9.990009,22.456174,5.455204,130.558202,1.455078,333.648297,0.195,NorCal,60.4
Publicly owned utility,"Anaheim, City of",2021,13.553062,989.068288,62.212820,338.632052,59.057764,595.313620,15.000472,2072.838078,0.195,SoCal,60.4
Rural electric cooperative,"Anza Electric Cooperative, Inc.",2021,1.223707,6.555014,2.442051,0.000000,0.155030,62.420324,0.032760,72.828886,0.195,SoCal,60.4
Publicly owned utility,Azusa Light and Water,2021,2.387172,71.153079,15.605105,45.735802,9.587851,91.006651,0.228656,235.704316,0.195,SoCal,60.4
Publicly owned utility,"Banning, City of",2021,11.312968,50.578141,4.591241,6.659600,0.078727,73.984736,1.549635,148.755048,0.195,SoCal,60.4
Investor owned utility,Bear Valley Electric Service,2021,0.370344,45.215848,0.000000,0.000000,0.000000,87.207304,-0.004081,132.789415,0.195,SoCal,60.4
Publicly owned utility,Biggs Municipal Utilities,2021,0.000000,0.960066,0.000000,10.854852,0.000000,5.353915,0.000000,17.168833,0.195,NorCal,60.4
Publicly owned utility,Burbank Water and Power,2021,14.249903,493.763391,128.338210,37.117931,7.900264,266.931816,9.000000,957.301515,0.195,SoCal,60.4
Joint utility agency,Calaveras Public Power Agency,2021,8.744276,17.541121,6.043042,0.000000,0.000000,0.000000,0.000000,32.328439,0.195,NorCal,60.4
Publicly owned utility,Colton Public Utilities,2021,11.601915,159.334567,20.469127,62.675637,2.391669,122.979624,3.054369,382.506908,0.195,SoCal,60.4
Publicly owned utility,"Corona, City of",2021,11.359407,43.704095,27.576154,37.499099,12.972064,7.919796,0.174402,141.205017,0.195,SoCal,60.4
Publicly owned utility,Department of Water Resources,2021,2891.650904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2891.650904,0.195,Both,60.4
Publicly owned utility,Glendale Water & Power,2021,0.967429,477.978179,11.494265,44.481457,12.684166,374.356815,15.637095,937.599406,0.195,SoCal,60.4
Publicly owned utility,"Gridley, City of",2021,0.000000,11.174621,0.565249,1.110107,0.036302,17.575449,0.000000,30.461728,0.195,NorCal,60.4
Publicly owned utility,"Healdsburg, City of, Electric Department",2021,0.591595,31.818611,4.455837,7.012121,1.015321,26.655445,0.001990,71.550920,0.195,NorCal,60.4
Publicly owned utility,Imperial Irrigation District,2021,268.524209,1019.306832,164.422118,158.996425,69.640486,1835.974941,2.910390,3519.775401,0.195,SoCal,60.4
Publicly owned utility,"Industry, City of",2021,0.847770,32.077408,4.545876,1.674307,0.018032,0.156690,0.000000,39.320083,0.195,SoCal,60.4
Publicly owned utility,Kirkwood Meadows Public Utility District,2021,0.000000,2.514693,0.754455,0.000000,0.000000,2.944175,0.000000,6.213323,0.195,NorCal,60.4
Publicly owned utility,Lassen Municipal Utility District,2021,10.731581,42.354982,0.000000,0.000000,0.000000,74.279635,0.448464,127.814662,0.195,NorCal,60.4
Publicly owned utility,Lathrop Irrigation District,2021,0.024068,1.810002,0.000000,0.000000,1.798225,15.568160,0.262256,19.462711,0.195,NorCal,60.4
Investor owned utility,Liberty Utilities,2021,9.140472,219.295302,31.346537,4.026559,1.511350,294.439240,0.012285,559.771745,0.195,SoCal,60.4
Publicly owned utility,Lodi Electric Utility,2021,3.836729,151.922571,17.501125,96.317774,10.492641,165.889244,0.036219,445.996303,0.195,NorCal,60.4
Publicly owned utility,"Lompoc, City of, Electric Division",2021,9.560218,45.881530,3.442044,9.027460,0.275580,56.647102,1.392810,126.226744,0.195,SoCal,60.4
Publicly owned utility,Los Angeles Department of Water and Power,2021,35.808804,10379.370058,1012.521053,1724.620761,255.188113,7386.141262,97.652832,20891.302883,0.195,SoCal,60.4
Publicly owned utility,Merced Irrigation District,2021,12.674424,164.867827,3.542257,250.766501,0.686083,81.176013,0.000000,513.713105,0.195,NorCal,60.4
Publicly owned utility,Metropolitan Water District of Southern California,2021,2107.863928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2107.863928,0.195,SoCal,60.4
Publicly owned utility,Modesto Irrigation District,2021,146.802319,807.453637,45.592071,559.362902,52.776144,1020.224080,7.260909,2639.472062,0.195,NorCal,60.4
Publicly owned utility,Moreno Valley Utilities,2021,0.422563,134.218739,10.982467,16.923262,1.451383,48.917613,1.117566,214.033593,0.195,SoCal,60.4
Publicly owned utility,"Needles, City of",2021,18.536554,23.440371,3.879389,0.027218,0.169685,3.341439,6.302360,55.697016,0.195,SoCal,60.4
Investor owned utility,Pacific Gas and Electric Company,2021,7446.146905,26009.131186,3869.291274,9958.778487,1764.026518,29229.862501,310.632225,78587.869096,0.195,NorCal,60.4
